"No.","Channel Name","Receive Frequency","Transmit Frequency","Channel Type","Transmit Power","Band Width","CTCSS/DCS Decode","CTCSS/DCS Encode","Contact","Contact Call Type","Contact TG/DMR ID","Radio ID","Busy Lock/TX Permit","Squelch Mode","Optional Signal","DTMF ID","2Tone ID","5Tone ID","PTT ID","Color Code","Slot","Scan List","Receive Group List","PTT Prohibit","Reverse","Simplex TDMA","Slot Suit","AES Digital Encryption","Digital Encryption","Call Confirmation","Talk Around(Simplex)","Work Alone","Custom CTCSS","2TONE Decode","Ranging","Through Mode","APRS RX","Analog APRS PTT Mode","Digital APRS PTT Mode","APRS Report Type","Digital APRS Report Channel","Correct Frequency[Hz]","SMS Confirmation","Exclude channel from roaming","DMR MODE","DataACK Disable","R5toneBot","R5ToneEot","Auto Scan","Ana Aprs Mute","Send Talker Alias","AnaAprsTxPath"
"1122","SW2G-8","438.93750","431.33750","D-Digital","High","12.5K","Off","Off","8","Group Call","8","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1123","SW2G-8002","438.93750","431.33750","D-Digital","High","12.5K","Off","Off","8002","Group Call","8002","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1124","SW2G-9990","438.93750","431.33750","D-Digital","High","12.5K","Off","Off","9990","Group Call","9990","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1125","SW2G-4241","438.93750","431.33750","D-Digital","High","12.5K","Off","Off","4241","Group Call","4241","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1126","SW2G-4242","438.93750","431.33750","D-Digital","High","12.5K","Off","Off","4242","Group Call","4242","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1127","SW2G-4243","438.93750","431.33750","D-Digital","High","12.5K","Off","Off","4243","Group Call","4243","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1128","SW2G-4244","438.93750","431.33750","D-Digital","High","12.5K","Off","Off","4244","Group Call","4244","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1129","SW2G-4245","438.93750","431.33750","D-Digital","High","12.5K","Off","Off","4245","Group Call","4245","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1130","SW2G-4246","438.93750","431.33750","D-Digital","High","12.5K","Off","Off","4246","Group Call","4246","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1131","SW2G-4247","438.93750","431.33750","D-Digital","High","12.5K","Off","Off","4247","Group Call","4247","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1132","SW2G-4148","438.93750","431.33750","D-Digital","High","12.5K","Off","Off","4148","Group Call","4148","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1133","SW2G-4248","438.93750","431.33750","D-Digital","High","12.5K","Off","Off","4248","Group Call","4248","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1134","SW2G-4048","438.93750","431.33750","D-Digital","High","12.5K","Off","Off","4048","Group Call","4048","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1135","SW2G-4249","438.93750","431.33750","D-Digital","High","12.5K","Off","Off","4249","Group Call","4249","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1136","SW2G-5000","438.93750","431.33750","D-Digital","High","12.5K","Off","Off","5000","Group Call","5000","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1137","SW2G-4000","438.93750","431.33750","D-Digital","High","12.5K","Off","Off","4000","Group Call","4000","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1138","SW2G-280","438.93750","431.33750","D-Digital","High","12.5K","Off","Off","280","Group Call","280","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1139","SW2G-400","438.93750","431.33750","D-Digital","High","12.5K","Off","Off","400","Group Call","400","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1160","SV2K-202","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","202","Group Call","202","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1161","SV2K-9","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","9","Group Call","9","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1162","SV2K-8","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","8","Group Call","8","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1163","SV2K-8002","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","8002","Group Call","8002","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1164","SV2K-9990","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","9990","Group Call","9990","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1165","SV2K-4241","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","4241","Group Call","4241","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1166","SV2K-4242","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","4242","Group Call","4242","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1167","SV2K-4243","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","4243","Group Call","4243","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1168","SV2K-4244","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","4244","Group Call","4244","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1169","SV2K-4245","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","4245","Group Call","4245","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1170","SV2K-4246","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","4246","Group Call","4246","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1171","SV2K-4247","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","4247","Group Call","4247","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1172","SV2K-4148","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","4148","Group Call","4148","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1173","SV2K-4248","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","4248","Group Call","4248","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1174","SV2K-4048","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","4048","Group Call","4048","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1175","SV2K-4249","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","4249","Group Call","4249","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1176","SV2K-5000","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","5000","Group Call","5000","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1177","SV2K-4000","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","4000","Group Call","4000","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1178","SV2K-280","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","280","Group Call","280","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1179","SV2K-400","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","400","Group Call","400","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1200","SV2U-202","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","202","Group Call","202","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1201","SV2U-9","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","9","Group Call","9","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1202","SV2U-8","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","8","Group Call","8","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1203","SV2U-8002","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","8002","Group Call","8002","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1204","SV2U-9990","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","9990","Group Call","9990","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1205","SV2U-4241","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","4241","Group Call","4241","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1206","SV2U-4242","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","4242","Group Call","4242","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1207","SV2U-4243","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","4243","Group Call","4243","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1208","SV2U-4244","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","4244","Group Call","4244","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1209","SV2U-4245","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","4245","Group Call","4245","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1210","SV2U-4246","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","4246","Group Call","4246","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1211","SV2U-4247","438.83750","431.23750","D-Digital","High","12.5K","Off","Off","4247","Group Call","4247","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
